cluster_name,representative_length,number_of_members,representative,type,num_viral_members,viral_ratio,is_circular,pos_cluster
Cluster_278,57259,2,H_NODE_276_length_57259_cov_8.421375,identical,2,1,0,1545
Cluster_279,57232,2,S_NODE_236_length_57232_cov_11.826548,identical,NA,NA,0,NA
Cluster_280,57208,2,H_NODE_278_length_57208_cov_9.020883,hybrid extension,2,1,0,44
Cluster_281,57163,2,S_NODE_237_length_57163_cov_13.588365,short longer than hybrid,2,1,1,17
Cluster_282,57061,2,H_NODE_279_length_57061_cov_52.414006,identical,NA,NA,0,NA
Cluster_283,57047,2,H_NODE_281_length_57047_cov_25.975316,identical,2,1,0,311
Cluster_284,57038,3,H_NODE_282_length_57038_cov_22.971148,hybrid extension,3,1,0,303
Cluster_285,57002,2,H_NODE_283_length_57002_cov_83.332571,hybrid extension,2,1,1,16
Cluster_286,56779,3,H_NODE_284_length_56779_cov_42.099255,hybrid extension,3,1,0,41
Cluster_287,56729,3,H_NODE_285_length_56729_cov_42.857973,hybrid extension,3,1,0,15
Cluster_288,56379,3,S_NODE_244_length_56379_cov_45.333748,short longer than hybrid,3,1,0,15
Cluster_289,56366,5,H_NODE_286_length_56366_cov_51.904710,hybrid extension,5,1,1,15
Cluster_290,56196,2,S_NODE_246_length_56196_cov_22.047780,identical,NA,NA,0,NA
Cluster_291,56070,2,S_NODE_248_length_56070_cov_43.776862,identical,2,1,0,27
Cluster_292,56002,2,H_NODE_289_length_56002_cov_26.209700,identical,2,1,0,12
Cluster_293,55882,2,H_NODE_290_length_55882_cov_26.633414,hybrid extension,2,1,0,NA
Cluster_294,55767,2,H_NODE_292_length_55767_cov_11.595884,identical,2,1,0,40
Cluster_295,55723,2,S_NODE_252_length_55723_cov_22.169293,identical,2,1,0,74
Cluster_296,55539,2,H_NODE_294_length_55539_cov_28.985382,hybrid extension,2,1,0,0
Cluster_297,55527,2,H_NODE_295_length_55527_cov_34.383267,identical,2,1,0,4
Cluster_298,55411,6,H_NODE_296_length_55411_cov_15.426380,hybrid extension,6,1,0,0
Cluster_299,55383,2,H_NODE_297_length_55383_cov_51.841158,hybrid extension,2,1,1,235
Cluster_300,55232,2,H_NODE_298_length_55232_cov_23.504618,identical,2,1,0,NA
Cluster_301,55206,4,H_NODE_299_length_55206_cov_60.443418,hybrid extension,4,1,0,10
Cluster_302,55166,2,H_NODE_300_length_55166_cov_41.097476,identical,2,1,0,41
Cluster_303,55143,4,H_NODE_301_length_55143_cov_77.582867,hybrid extension,4,1,0,0
Cluster_304,55141,2,S_NODE_256_length_55141_cov_30.644018,short longer than hybrid,2,1,0,17
Cluster_305,55110,2,H_NODE_302_length_55110_cov_35.654912,identical,2,1,0,99
Cluster_306,55106,2,H_NODE_303_length_55106_cov_30.135906,identical,2,1,0,160
Cluster_307,55098,2,H_NODE_304_length_55098_cov_60.169944,hybrid extension,2,1,0,9
Cluster_308,54957,7,H_NODE_305_length_54957_cov_17.098705,hybrid extension,7,1,0,17
Cluster_309,54955,2,S_NODE_259_length_54955_cov_33.352739,short longer than hybrid,2,1,0,303
Cluster_310,54908,6,H_NODE_306_length_54908_cov_36.308884,hybrid extension,6,1,0,2
Cluster_311,54872,3,H_NODE_307_length_54872_cov_31.022870,hybrid extension,3,1,0,356
Cluster_312,54709,2,S_NODE_261_length_54709_cov_52.775017,short longer than hybrid,2,1,0,236
Cluster_313,54669,2,S_NODE_262_length_54669_cov_74.007499,short longer than hybrid,2,1,0,8
Cluster_314,54640,2,S_NODE_264_length_54640_cov_44.309944,short longer than hybrid,2,1,0,117
Cluster_315,54509,13,H_NODE_308_length_54509_cov_14.280460,hybrid extension,2,0.153846153846154,0,NA
Cluster_316,54468,2,H_NODE_310_length_54468_cov_21.467437,identical,2,1,0,726
Cluster_317,54271,2,H_NODE_312_length_54271_cov_19.755689,hybrid extension,2,1,0,1
Cluster_318,54255,3,S_NODE_266_length_54255_cov_26.933325,short longer than hybrid,3,1,0,19
Cluster_319,54146,3,S_NODE_267_length_54146_cov_51.597864,short longer than hybrid,3,1,0,611
Cluster_320,54097,2,H_NODE_313_length_54097_cov_22.061034,identical,2,1,0,61
Cluster_321,54061,9,S_NODE_269_length_54061_cov_74.542385,short longer than hybrid,9,1,1,8
Cluster_322,54000,9,H_NODE_317_length_54000_cov_19.412953,hybrid extension,NA,NA,0,NA
Cluster_323,53964,3,H_NODE_318_length_53964_cov_68.053421,hybrid extension,3,1,0,99
Cluster_324,53948,5,H_NODE_319_length_53948_cov_21.265008,hybrid extension,1,0.2,0,NA
Cluster_325,53769,2,S_NODE_273_length_53769_cov_15.603818,identical,2,1,0,4
Cluster_326,53478,3,H_NODE_322_length_53478_cov_58.848157,hybrid extension,3,1,0,307
Cluster_327,53201,10,H_NODE_323_length_53201_cov_13.198647,hybrid extension,1,0.1,0,NA
Cluster_328,53155,6,H_NODE_324_length_53155_cov_50.677717,hybrid extension,NA,NA,0,NA
Cluster_329,53075,2,H_NODE_325_length_53075_cov_9.901224,identical,2,1,0,208
Cluster_330,53010,2,S_NODE_282_length_53010_cov_21.755347,identical,2,1,0,NA
Cluster_331,52990,7,H_NODE_327_length_52990_cov_20.301440,hybrid extension,NA,NA,0,NA
Cluster_332,52981,2,H_NODE_328_length_52981_cov_21.888258,identical,NA,NA,0,NA
Cluster_333,52928,4,H_NODE_329_length_52928_cov_62.487907,hybrid extension,4,1,0,20
Cluster_334,52906,4,H_NODE_330_length_52906_cov_85.655109,hybrid extension,4,1,0,29
Cluster_335,52891,3,S_NODE_284_length_52891_cov_28.964938,short longer than hybrid,3,1,0,0
Cluster_336,52826,13,H_NODE_331_length_52826_cov_14.650658,hybrid extension,NA,NA,0,NA
Cluster_337,52750,14,H_NODE_332_length_52750_cov_14.631093,hybrid extension,2,0.142857142857143,0,NA
Cluster_338,52750,2,S_NODE_285_length_52750_cov_8.757977,identical,2,1,0,878
Cluster_339,52642,2,H_NODE_334_length_52642_cov_67.380596,identical,2,1,0,1132
Cluster_340,52484,5,S_NODE_290_length_52484_cov_21.490460,short longer than hybrid,NA,NA,0,NA
Cluster_341,52478,2,H_NODE_335_length_52478_cov_9.196596,identical,2,1,0,1953
Cluster_342,52459,3,S_NODE_292_length_52459_cov_15.315620,short longer than hybrid,2,0.666666666666667,0,218
Cluster_343,52423,4,H_NODE_336_length_52423_cov_21.764972,hybrid extension,4,1,0,1
Cluster_344,52399,2,H_NODE_337_length_52399_cov_19.202441,identical,2,1,0,9
Cluster_345,52373,3,H_NODE_338_length_52373_cov_70.665027,hybrid extension,3,1,0,8
Cluster_346,52348,5,H_NODE_339_length_52348_cov_20.095958,hybrid extension,5,1,0,160
Cluster_347,52210,2,H_NODE_340_length_52210_cov_62.374230,hybrid extension,2,1,0,726
Cluster_348,52152,2,S_NODE_294_length_52152_cov_31.605497,identical,2,1,0,104
Cluster_349,52093,4,S_NODE_295_length_52093_cov_20.076030,short longer than hybrid,NA,NA,0,NA
Cluster_350,52039,2,H_NODE_342_length_52039_cov_51.974592,identical,2,1,0,NA
Cluster_351,52029,3,H_NODE_343_length_52029_cov_38.531559,hybrid extension,3,1,0,0
Cluster_352,51904,2,H_NODE_344_length_51904_cov_19.941596,identical,2,1,0,52
Cluster_353,51763,3,H_NODE_345_length_51763_cov_39.994422,hybrid extension,3,1,0,1
Cluster_354,51743,3,H_NODE_346_length_51743_cov_26.380134,hybrid extension,3,1,0,493
Cluster_355,51509,13,H_NODE_348_length_51509_cov_41.751567,hybrid extension,13,1,0,17
Cluster_356,51431,2,S_NODE_300_length_51431_cov_8.458756,identical,2,1,0,102
Cluster_357,51291,3,H_NODE_351_length_51291_cov_88.520503,hybrid extension,3,1,0,24
Cluster_358,51279,4,H_NODE_352_length_51279_cov_14.805579,hybrid extension,3,0.75,0,261
Cluster_359,51229,3,H_NODE_353_length_51229_cov_54.168565,hybrid extension,NA,NA,0,NA
Cluster_360,50966,2,S_NODE_301_length_50966_cov_88.910580,identical,2,1,0,0
Cluster_361,50927,4,H_NODE_355_length_50927_cov_16.568228,hybrid extension,1,0.25,0,NA
Cluster_362,50844,5,S_NODE_304_length_50844_cov_89.530355,short longer than hybrid,5,1,0,29
Cluster_363,50620,3,H_NODE_356_length_50620_cov_9.168162,hybrid extension,3,1,0,125
Cluster_364,50618,9,H_NODE_357_length_50618_cov_14.259571,hybrid extension,2,0.222222222222222,0,NA
Cluster_365,50465,2,H_NODE_358_length_50465_cov_8.468612,identical,2,1,0,358
Cluster_366,50429,2,H_NODE_359_length_50429_cov_8.636237,identical,NA,NA,0,NA
Cluster_367,50290,5,S_NODE_309_length_50290_cov_21.641489,short longer than hybrid,NA,NA,0,NA
Cluster_368,50164,2,S_NODE_311_length_50164_cov_28.329436,identical,2,1,0,70
Cluster_369,50137,4,H_NODE_361_length_50137_cov_50.961388,hybrid extension,4,1,0,11
Cluster_370,50097,2,H_NODE_362_length_50097_cov_22.576606,identical,2,1,0,630
Cluster_371,49912,3,S_NODE_314_length_49912_cov_85.935623,short longer than hybrid,3,1,0,0
Cluster_372,49870,7,H_NODE_363_length_49870_cov_12.701184,hybrid extension,NA,NA,0,NA
Cluster_373,49841,10,H_NODE_364_length_49841_cov_13.547874,hybrid extension,3,0.3,0,NA
Cluster_374,49782,5,H_NODE_365_length_49782_cov_17.654375,hybrid extension,NA,NA,0,NA
Cluster_375,49701,4,H_NODE_366_length_49701_cov_22.836325,hybrid extension,4,1,0,283
Cluster_376,49541,3,H_NODE_368_length_49541_cov_61.097341,hybrid extension,3,1,0,895
Cluster_377,49492,2,S_NODE_317_length_49492_cov_16.032169,short longer than hybrid,NA,NA,0,NA
Cluster_378,49396,18,H_NODE_369_length_49396_cov_14.354787,hybrid extension,1,0.0555555555555556,0,NA
Cluster_379,49265,9,S_NODE_319_length_49265_cov_13.441471,short longer than hybrid,NA,NA,0,NA
Cluster_380,49126,8,S_NODE_322_length_49126_cov_14.419355,short longer than hybrid,NA,NA,0,NA
Cluster_381,49017,2,H_NODE_372_length_49017_cov_16.462303,hybrid extension,2,1,0,7
Cluster_382,48982,3,H_NODE_373_length_48982_cov_91.396500,hybrid extension,3,1,0,303
Cluster_383,48903,5,H_NODE_374_length_48903_cov_24.304043,hybrid extension,5,1,0,17
Cluster_384,48750,3,H_NODE_375_length_48750_cov_40.731814,hybrid extension,3,1,0,303
Cluster_385,48667,2,H_NODE_376_length_48667_cov_17.699732,hybrid extension,2,1,0,1230
Cluster_386,48618,2,H_NODE_378_length_48618_cov_21.583778,identical,NA,NA,0,NA
Cluster_387,48605,3,S_NODE_326_length_48605_cov_27.819733,short longer than hybrid,3,1,0,45
Cluster_388,48519,3,H_NODE_379_length_48519_cov_70.159964,hybrid extension,3,1,0,19
Cluster_389,48471,7,H_NODE_380_length_48471_cov_75.593310,hybrid extension,7,1,0,214
Cluster_390,48452,4,H_NODE_381_length_48452_cov_17.637144,hybrid extension,NA,NA,0,NA
Cluster_391,48369,4,S_NODE_329_length_48369_cov_20.154471,short longer than hybrid,4,1,1,960
Cluster_392,48227,2,S_NODE_330_length_48227_cov_19.213909,identical,2,1,0,1000
Cluster_393,48217,2,H_NODE_383_length_48217_cov_22.377625,identical,2,1,0,1032
Cluster_394,48181,6,H_NODE_384_length_48181_cov_20.141612,hybrid extension,1,0.166666666666667,0,NA
Cluster_395,48115,2,H_NODE_385_length_48115_cov_10.356714,identical,2,1,0,NA
Cluster_396,47983,2,S_NODE_333_length_47983_cov_21.694772,identical,2,1,0,834
Cluster_397,47881,3,H_NODE_388_length_47881_cov_82.573250,hybrid extension,3,1,0,26
Cluster_398,47880,2,S_NODE_334_length_47880_cov_8.375348,identical,NA,NA,0,NA
Cluster_399,47832,5,H_NODE_390_length_47832_cov_19.485630,hybrid extension,NA,NA,0,NA
Cluster_400,47788,2,S_NODE_335_length_47788_cov_8.661526,identical,NA,NA,0,NA
Cluster_401,47769,6,H_NODE_393_length_47769_cov_80.077432,hybrid extension,6,1,0,24
Cluster_402,47597,4,H_NODE_394_length_47597_cov_49.211902,hybrid extension,4,1,0,493
Cluster_403,47530,14,H_NODE_395_length_47530_cov_13.071557,hybrid extension,NA,NA,0,NA
Cluster_404,47468,7,S_NODE_337_length_47468_cov_26.955197,short longer than hybrid,7,1,0,167
Cluster_405,47446,9,S_NODE_338_length_47446_cov_84.148820,short longer than hybrid,9,1,0,1
Cluster_406,47389,2,S_NODE_339_length_47389_cov_32.041831,identical,2,1,0,10
Cluster_407,47302,6,H_NODE_397_length_47302_cov_14.456004,hybrid extension,NA,NA,0,NA
Cluster_408,47264,2,S_NODE_341_length_47264_cov_46.288818,short longer than hybrid,2,1,0,7
Cluster_409,47196,2,H_NODE_398_length_47196_cov_47.112494,identical,2,1,0,0
Cluster_410,47180,7,H_NODE_399_length_47180_cov_64.446497,hybrid extension,3,0.428571428571429,0,218
Cluster_411,47170,3,S_NODE_345_length_47170_cov_39.964671,short longer than hybrid,3,1,0,40
Cluster_412,47141,2,H_NODE_400_length_47141_cov_42.747458,hybrid extension,2,1,0,12
Cluster_413,47129,2,S_NODE_347_length_47129_cov_21.512127,identical,2,1,0,1032
Cluster_414,46928,7,S_NODE_349_length_46928_cov_12.118267,short longer than hybrid,2,0.285714285714286,0,208
Cluster_415,46858,7,H_NODE_403_length_46858_cov_47.544885,hybrid extension,7,1,0,2
Cluster_416,46797,3,H_NODE_404_length_46797_cov_45.328327,hybrid extension,3,1,0,16
Cluster_417,46796,2,S_NODE_350_length_46796_cov_27.404208,short longer than hybrid,2,1,0,28
Cluster_418,46788,2,S_NODE_351_length_46788_cov_10.698399,identical,2,1,0,NA
Cluster_419,46535,4,H_NODE_406_length_46535_cov_21.237825,hybrid extension,4,1,0,1581
Cluster_420,46499,2,S_NODE_352_length_46499_cov_21.603575,identical,2,1,0,1229
Cluster_421,46407,3,H_NODE_408_length_46407_cov_14.561755,hybrid extension,NA,NA,0,NA
Cluster_422,46353,2,S_NODE_353_length_46353_cov_32.062973,identical,2,1,0,1000
Cluster_423,46321,3,S_NODE_354_length_46321_cov_72.850392,short longer than hybrid,3,1,0,0
Cluster_424,46266,2,H_NODE_410_length_46266_cov_12.108303,identical,2,1,0,579
Cluster_425,46043,2,S_NODE_358_length_46043_cov_66.539333,short longer than hybrid,2,1,0,28
Cluster_426,46025,3,H_NODE_412_length_46025_cov_18.215064,hybrid extension,NA,NA,0,NA
Cluster_427,45913,2,S_NODE_360_length_45913_cov_73.892194,short longer than hybrid,2,1,0,NA
Cluster_428,45906,2,H_NODE_413_length_45906_cov_27.598440,identical,2,1,0,125
Cluster_429,45781,2,S_NODE_362_length_45781_cov_20.664498,short longer than hybrid,2,1,0,24
Cluster_430,45761,7,H_NODE_415_length_45761_cov_26.984091,hybrid extension,7,1,0,4
Cluster_431,45760,7,S_NODE_363_length_45760_cov_82.280104,short longer than hybrid,7,1,0,16
Cluster_432,45721,8,S_NODE_365_length_45721_cov_60.447822,short longer than hybrid,8,1,0,1
Cluster_433,45716,2,S_NODE_366_length_45716_cov_55.898309,short longer than hybrid,2,1,0,12
Cluster_434,45637,4,H_NODE_416_length_45637_cov_53.902900,hybrid extension,4,1,0,9
Cluster_435,45622,2,S_NODE_369_length_45622_cov_20.581756,identical,2,1,0,1133
Cluster_436,45565,5,H_NODE_421_length_45565_cov_13.285906,hybrid extension,5,1,0,19
Cluster_437,45542,15,H_NODE_422_length_45542_cov_12.442211,hybrid extension,4,0.266666666666667,0,NA
Cluster_438,45523,6,S_NODE_371_length_45523_cov_49.167548,short longer than hybrid,NA,NA,0,NA
Cluster_439,45514,7,H_NODE_423_length_45514_cov_52.452971,hybrid extension,7,1,0,47
Cluster_440,45463,8,H_NODE_425_length_45463_cov_20.458091,hybrid extension,3,0.375,0,NA
Cluster_441,45421,5,S_NODE_373_length_45421_cov_19.323023,short longer than hybrid,NA,NA,0,NA
Cluster_442,45407,2,S_NODE_374_length_45407_cov_10.199669,identical,2,1,0,220
Cluster_443,45400,2,S_NODE_375_length_45400_cov_50.341992,short longer than hybrid,2,1,0,220
Cluster_444,45371,4,H_NODE_427_length_45371_cov_65.573645,hybrid extension,4,1,0,545
Cluster_445,45023,2,S_NODE_377_length_45023_cov_60.798401,identical,2,1,0,54
Cluster_446,44980,2,H_NODE_431_length_44980_cov_24.069962,identical,2,1,0,429
Cluster_447,44943,2,S_NODE_379_length_44943_cov_23.305003,identical,NA,NA,0,NA
Cluster_448,44939,2,S_NODE_380_length_44939_cov_76.281018,identical,2,1,1,227
Cluster_449,44761,2,H_NODE_436_length_44761_cov_39.928351,hybrid extension,2,1,0,28
Cluster_450,44760,3,S_NODE_383_length_44760_cov_53.157798,short longer than hybrid,3,1,0,26
Cluster_451,44642,6,H_NODE_437_length_44642_cov_79.583556,hybrid extension,6,1,0,350
Cluster_452,44585,2,S_NODE_385_length_44585_cov_16.282491,short longer than hybrid,2,1,0,7
Cluster_453,44386,2,S_NODE_388_length_44386_cov_38.989426,identical,2,1,0,220
Cluster_454,44341,7,H_NODE_440_length_44341_cov_23.538268,hybrid extension,7,1,0,4
Cluster_455,44276,3,H_NODE_441_length_44276_cov_12.549752,hybrid extension,3,1,0,639
Cluster_456,44242,2,S_NODE_391_length_44242_cov_14.272039,identical,2,1,0,99
Cluster_457,44161,2,H_NODE_443_length_44161_cov_40.480765,identical,2,1,0,26
Cluster_458,44028,10,S_NODE_395_length_44028_cov_15.294731,short longer than hybrid,NA,NA,0,NA
Cluster_459,44008,2,H_NODE_444_length_44008_cov_84.800119,identical,2,1,0,70
Cluster_460,43811,12,H_NODE_446_length_43811_cov_12.834470,hybrid extension,NA,NA,0,NA
Cluster_461,43721,2,S_NODE_398_length_43721_cov_53.037276,identical,2,1,1,1307
Cluster_462,43720,2,H_NODE_449_length_43720_cov_32.466015,identical,2,1,0,431
Cluster_463,43711,5,H_NODE_450_length_43711_cov_57.138032,hybrid extension,5,1,1,605
Cluster_464,43690,5,H_NODE_451_length_43690_cov_42.554668,hybrid extension,5,1,0,20
Cluster_465,43656,3,S_NODE_400_length_43656_cov_53.790599,short longer than hybrid,3,1,0,533
Cluster_466,43555,9,H_NODE_452_length_43555_cov_66.094455,hybrid extension,9,1,0,20
Cluster_467,43413,2,S_NODE_402_length_43413_cov_69.981264,short longer than hybrid,2,1,0,17
Cluster_468,43350,2,S_NODE_403_length_43350_cov_54.876848,identical,2,1,0,NA
Cluster_469,43257,8,H_NODE_454_length_43257_cov_78.514792,hybrid extension,8,1,0,2
Cluster_470,43218,2,H_NODE_455_length_43218_cov_22.904969,identical,2,1,0,125
Cluster_471,43189,2,H_NODE_456_length_43189_cov_77.929404,hybrid extension,2,1,0,28
Cluster_472,43165,2,H_NODE_457_length_43165_cov_10.436916,identical,2,1,0,11
Cluster_473,43114,8,H_NODE_459_length_43114_cov_41.143136,hybrid extension,8,1,0,30
Cluster_474,42999,3,S_NODE_406_length_42999_cov_88.542755,short longer than hybrid,3,1,0,47
Cluster_475,42984,7,H_NODE_460_length_42984_cov_58.963483,hybrid extension,7,1,0,15
Cluster_476,42975,13,S_NODE_407_length_42975_cov_14.199659,short longer than hybrid,3,0.230769230769231,0,NA
Cluster_477,42942,2,H_NODE_461_length_42942_cov_42.646736,identical,2,1,0,540
Cluster_478,42935,2,S_NODE_409_length_42935_cov_21.145814,identical,2,1,0,NA
Cluster_479,42846,3,H_NODE_463_length_42846_cov_60.361525,hybrid extension,3,1,0,152
Cluster_480,42832,2,S_NODE_412_length_42832_cov_42.767756,identical,2,1,0,656
Cluster_481,42794,3,H_NODE_465_length_42794_cov_24.244170,hybrid extension,3,1,0,1
Cluster_482,42770,2,H_NODE_466_length_42770_cov_17.376193,hybrid extension,NA,NA,0,NA
Cluster_483,42732,2,S_NODE_415_length_42732_cov_22.046943,short longer than hybrid,NA,NA,0,NA
Cluster_484,42726,4,H_NODE_467_length_42726_cov_33.205826,hybrid extension,4,1,0,320
Cluster_485,42690,2,H_NODE_468_length_42690_cov_68.370721,identical,2,1,0,152
Cluster_486,42649,2,H_NODE_469_length_42649_cov_39.594351,identical,2,1,0,421
Cluster_487,42591,4,S_NODE_418_length_42591_cov_79.308591,short longer than hybrid,4,1,0,350
Cluster_488,42582,4,H_NODE_471_length_42582_cov_67.663479,hybrid extension,4,1,0,17
Cluster_489,42524,5,S_NODE_419_length_42524_cov_75.364153,short longer than hybrid,5,1,0,220
Cluster_490,42401,2,H_NODE_474_length_42401_cov_22.146449,identical,NA,NA,0,NA
Cluster_491,42321,5,H_NODE_475_length_42321_cov_14.005475,hybrid extension,NA,NA,0,NA
Cluster_492,42303,2,H_NODE_476_length_42303_cov_63.880027,identical,2,1,0,1307
Cluster_493,42289,4,H_NODE_477_length_42289_cov_25.278236,hybrid extension,4,1,0,11
Cluster_494,42218,3,H_NODE_478_length_42218_cov_64.197667,hybrid extension,3,1,0,6
Cluster_495,42203,2,H_NODE_479_length_42203_cov_23.246578,identical,NA,NA,0,NA
Cluster_496,42191,2,S_NODE_429_length_42191_cov_25.204641,identical,2,1,0,523
Cluster_497,42129,3,H_NODE_481_length_42129_cov_14.474954,hybrid extension,3,1,0,17
Cluster_498,42094,4,H_NODE_482_length_42094_cov_18.519694,hybrid extension,4,1,0,10
Cluster_499,41985,2,S_NODE_431_length_41985_cov_62.873811,identical,2,1,0,350
Cluster_500,41950,3,H_NODE_484_length_41950_cov_79.308347,hybrid extension,3,1,0,247
Cluster_501,41945,3,H_NODE_485_length_41945_cov_30.447606,hybrid extension,3,1,0,0
Cluster_502,41848,3,H_NODE_486_length_41848_cov_82.968841,hybrid extension,3,1,0,28
Cluster_503,41845,6,H_NODE_487_length_41845_cov_68.221895,hybrid extension,6,1,0,4
Cluster_504,41803,3,H_NODE_488_length_41803_cov_72.007390,hybrid extension,3,1,0,24
Cluster_505,41726,2,H_NODE_490_length_41726_cov_77.909517,identical,2,1,0,0
Cluster_506,41722,7,H_NODE_491_length_41722_cov_43.802693,hybrid extension,7,1,0,1
Cluster_507,41716,5,S_NODE_434_length_41716_cov_75.745245,short longer than hybrid,5,1,0,287
Cluster_508,41692,2,H_NODE_492_length_41692_cov_30.665079,identical,2,1,0,549
Cluster_509,41530,2,H_NODE_493_length_41530_cov_58.397628,hybrid extension,2,1,0,2
Cluster_510,41438,3,S_NODE_437_length_41438_cov_16.238895,short longer than hybrid,3,1,0,17
Cluster_511,41425,3,H_NODE_495_length_41425_cov_18.250908,hybrid extension,NA,NA,0,NA
Cluster_512,41377,5,H_NODE_496_length_41377_cov_21.180097,hybrid extension,NA,NA,0,NA
Cluster_513,41354,12,H_NODE_497_length_41354_cov_13.144662,hybrid extension,NA,NA,0,NA
Cluster_514,41338,2,H_NODE_498_length_41338_cov_31.199340,hybrid extension,2,1,0,0
Cluster_515,41262,5,H_NODE_499_length_41262_cov_40.178631,hybrid extension,5,1,0,431
Cluster_516,41243,2,S_NODE_439_length_41243_cov_28.822867,short longer than hybrid,2,1,0,6
Cluster_517,41076,2,S_NODE_440_length_41076_cov_83.775037,short longer than hybrid,2,1,0,17
Cluster_518,41014,2,S_NODE_441_length_41014_cov_32.108347,identical,2,1,0,746
Cluster_519,40964,18,H_NODE_502_length_40964_cov_28.131156,hybrid extension,18,1,0,246
Cluster_520,40955,16,H_NODE_503_length_40955_cov_13.160576,hybrid extension,NA,NA,0,NA
