id,name,taxonomy,pos_cluster
KX641266.1,Mycobacterium phage Terror,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",113.0
KX641265.1,Mycobacterium phage Taheera,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",113.0
KX641264.1,Mycobacterium phage LindNT,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",66.0
KX641263.1,Mycobacterium phage Kalpine,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",37.0
KX641261.1,Mycobacterium phage Isiphiwo,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",168.0
KX641260.1,Mycobacterium phage Stasia,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",48.0
NC_031059.1,Rhodovulum phage vB_RhkS_P1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",1306.0
KX077179.1,Rhodovulum phage vB_RhkS_P1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",1306.0
GU071092.1,Prochlorococcus phage P-SSM2,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",13.0
NC_023614.1,Croceibacter phage P2559Y,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",780.0
KC688701.1,Croceibacter phage P2559Y,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",780.0
NC_028869.1,Mycobacterium phage HyRo,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Bxz1virus",60.0
KT281790.1,Mycobacterium phage HyRo,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Bxz1virus",60.0
LC102730.1,Pseudomonas phage S12-1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",76.0
LC102729.1,Pseudomonas phage phiR18,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",1211.0
NC_028829.1,Vibrio phage ValKK3,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Schizot4virus",352.0
KP671755.1,Vibrio phage ValKK3,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Schizot4virus",352.0
NC_028961.1,Mycobacterium phage PopTart,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",23.0
NC_028936.1,Mycobacterium phage Enkosi,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",66.0
NC_028910.1,Mycobacterium phage XFactor,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",23.0
NC_028850.1,Yersinia phage vB_YenP_ISAO8,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",291.0
NC_028843.1,Mycobacterium phage Lolly9,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",120.0
NC_028778.1,Mycobacterium phage Snenia,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",120.0
NC_027330.1,Escherichia phage ECBP5,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",51.0
KJ749827.1,Escherichia phage ECBP5,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",51.0
KM209228.1,Dickeya phage phiD3,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",56.0
KT281794.1,Mycobacterium phage Snenia,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",120.0
KT281789.1,Mycobacterium phage Enkosi,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",66.0
KT281796.1,Mycobacterium phage Zakhe101,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",376.0
KT281795.1,Mycobacterium phage XFactor,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",23.0
KT281792.1,Mycobacterium phage PopTart,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",23.0
KT281791.1,Mycobacterium phage Lolly9,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",120.0
KT184661.1,Yersinia phage vB_YenP_ISAO8,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",291.0
KR080196.1,Mycobacterium phage Momo,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Bxz1virus",60.0
NC_026603.1,Mycobacterium phage Keshu,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",66.0
NC_026589.1,Mycobacterium phage Sbash,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",137.0
NC_003313.1,Vibrio phage K139,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; Hp1virus",146.0
NC_001697.1,Haemophilus phage HP1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; Hp1virus",146.0
KP027199.1,Mycobacterium phage Keshu,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",66.0
KP027195.1,Mycobacterium phage Cosmo,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",1017.0
KP027201.1,Mycobacterium phage Sbash,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",137.0
NC_025451.1,Yersinia phage vB_YenP_AP5,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus",149.0
KM253764.1,Yersinia phage vB_YenP_AP5,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus",149.0
NC_025452.1,Dickeya phage RC-2014,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",56.0
KJ716335.1,Dickeya phage RC-2014,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",56.0
NC_023501.1,Bacillus phage BPS10C,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",106.0
KC430106.1,Bacillus phage BPS10C,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",106.0
NC_024794.1,Escherichia phage vB_EcoM_PhAPEC2,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",36.0
NC_020858.2,Sulfitobacter phage pCB2047-A,"Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages",585.0
NC_020856.2,Sulfitobacter phage pCB2047-C,"Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages",585.0
HQ317384.2,Sulfitobacter phage pCB2047-C,"Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages",585.0
HQ332142.2,Sulfitobacter phage pCB2047-A,"Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages",585.0
HQ317393.2,Vibrio phage nt-1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Schizot4virus",352.0
KF562341.1,Escherichia phage vB_EcoM_PhAPEC2,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",36.0
NC_023717.1,Cronobacter phage CR9,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vequintavirinae",94.0
NC_023705.1,Mycobacterium virus Liefie,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Liefievirus",113.0
NC_023704.1,Mycobacterium virus Doom,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; L5virus",21.0
NC_023691.1,Mycobacterium phage Patience,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Patiencevirus",293.0
NC_023689.1,Mycobacterium phage Lilac,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",62.0
NC_018285.1,Streptococcus phage YMC-2011,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",50.0
CP002889.1,Streptococcus phage YMC-2011,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",50.0
NC_007022.1,Aeromonas virus 31,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",211.0
NC_022085.1,Mycobacterium phage Goku,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",62.0
NC_022070.1,Mycobacterium phage Wheeler,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",21.0
NC_022063.1,Mycobacterium phage Phelemich,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",111.0
NC_022053.1,Mycobacterium phage Papyrus,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Send513virus",642.0
KF416343.1,Mycobacterium phage Goku,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",62.0
KF416342.1,Mycobacterium phage Papyrus,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Send513virus",642.0
KF416341.1,Mycobacterium phage Phelemich,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",111.0
KF416340.1,Mycobacterium phage Wheeler,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",21.0
AB746912.1,Nitratiruptor phage NrS-1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",428.0
NC_012741.1,Enterobacteria phage JS10,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Js98virus",133.0
NC_012740.1,Escherichia phage JSE,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Rb49virus",402.0
NC_012638.1,Enterobacteria phage RB14,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",36.0
NC_012635.1,Enterobacteria phage RB51,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",36.0
NC_011040.1,Enterobacteria phage BA14,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus",181.0
JQ691611.1,Cronobacter phage CR9,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vequintavirinae",94.0
JQ691610.1,Salmonella phage SPN9TCW,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",227.0
NC_019926.1,Erwinia phage phiEa100,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified Autographivirinae",51.0
NC_019423.1,Escherichia phage IME11,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; G7cvirus",81.0
JX880034.1,Escherichia phage IME11,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; G7cvirus",81.0
NC_016571.1,Pseudomonas phage OBP,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",442.0
NC_016568.1,Helicobacter phage phiHP33,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",140.0
NC_016564.1,Planktothrix phage PaV-LD,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",1950.0
NC_015584.1,Mycobacterium virus Faith1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Bronvirus",120.0
NC_015295.1,Erwinia phage phiEt88,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",1269.0
NC_015292.1,Erwinia phage phiEa104,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Ounavirinae",71.0
NC_012091.2,Pseudomonas phage phi2954,Viruses; dsRNA viruses; Cystoviridae,1098.0
NC_017974.1,Cronobacter phage CR3,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vequintavirinae",94.0
NC_017968.1,Staphylococcus phage TEM123,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",49.0
NC_008296.2,Synechococcus phage syn9,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",33.0
NC_009542.2,Aeromonas virus phiO18P,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; Hp1virus",146.0
NC_009552.2,Geobacillus virus E2,Viruses; unclassified bacterial viruses,1363.0
NC_009603.1,Microbacterium phage Min1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",1012.0
NC_009554.1,Lactobacillus phage LL-H,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",817.0
NC_008208.1,Aeromonas virus 25,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",211.0
NC_007023.1,Enterobacteria phage RB43,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus",147.0
NC_005345.2,Streptomyces phage VWB,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses",614.0
NC_002515.1,Mycoplasma virus P1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Picovirinae; unassigned Picovirinae",1691.0
NC_001895.1,Escherichia virus P2,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus",121.0
JF734911.1,Helicobacter phage phiHP33,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",140.0
JQ691612.1,Cronobacter phage CR3,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vequintavirinae",94.0
JQ779024.1,Staphylococcus phage TEM123,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",49.0
JF937103.1,Mycobacterium virus Museum,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; L5virus",21.0
JN699625.1,Mycobacterium phage Wally,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Bxz1virus",60.0
JN627160.1,Pseudomonas phage OBP,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",442.0
JN859129.1,Mycobacterium virus Dotproduct,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Che8virus",23.0
JN412593.1,Mycobacterium virus Liefie,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Liefievirus",113.0
JN412590.1,Mycobacterium virus Eureka,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Cjw1virus",62.0
JN412589.1,Mycobacterium phage Patience,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Patiencevirus",293.0
JN382248.1,Mycobacterium phage Lilac,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",62.0
JF937102.1,Mycobacterium virus Mozy,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Che8virus",23.0
JF937100.1,Mycobacterium virus Lesedi,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; L5virus",21.0
JF937098.1,Mycobacterium virus Ibhubesi,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Che8virus",23.0
JF937091.1,Mycobacterium virus Bask21,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Cjw1virus",62.0
JF937090.1,Mycobacterium virus Baka,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Omegavirus",175.0
JN153085.1,Mycobacterium virus Doom,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; L5virus",21.0
JF744988.1,Mycobacterium virus Faith1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Bronvirus",120.0
HQ683709.1,Planktothrix phage PaV-LD,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",1950.0
EF579802.1,Microbacterium phage Min1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",1012.0
EF455602.1,Lactobacillus phage LL-H,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",817.0
AY320035.2,Streptomyces phage VWB,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses",614.0
AY283928.2,Vibrio phage KVP40,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Schizot4virus",352.0
AY264777.1,Enterobacteria phage T7,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus",51.0
MF472894.1,Mycobacterium phage Majeke,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",137.0
KY883658.1,Vibrio phage JSF27,Viruses; unclassified bacterial viruses,441.0
KY883657.1,Vibrio phage JSF23,Viruses; unclassified bacterial viruses,441.0
KY883656.1,Vibrio phage JSF9,Viruses; unclassified bacterial viruses,115.0
KY883655.1,Vibrio phage JSF12,Viruses; unclassified bacterial viruses,89.0
KY883654.1,Vibrio phage JSF10,Viruses; unclassified bacterial viruses,89.0
KY883653.1,Vibrio phage JSF34,Viruses; unclassified bacterial viruses,173.0
KY883652.1,Vibrio phage JSF24,Viruses; unclassified bacterial viruses,173.0
KY883651.1,Vibrio phage JSF20,Viruses; unclassified bacterial viruses,173.0
KY883650.1,Vibrio phage JSF18,Viruses; unclassified bacterial viruses,173.0
KY883649.1,Vibrio phage JSF36,Viruses; unclassified bacterial viruses,173.0
KY883648.1,Vibrio phage JSF35,Viruses; unclassified bacterial viruses,173.0
KY883647.1,Vibrio phage JSF33,Viruses; unclassified bacterial viruses,115.0
KY883646.1,Vibrio phage JSF32,Viruses; unclassified bacterial viruses,173.0
KY883645.1,Vibrio phage JSF31,Viruses; unclassified bacterial viruses,173.0
KY883644.1,Vibrio phage JSF30,Viruses; unclassified bacterial viruses,173.0
KY883643.1,Vibrio phage JSF28,Viruses; unclassified bacterial viruses,173.0
KY883642.1,Vibrio phage JSF15,Viruses; unclassified bacterial viruses,115.0
KY883641.1,Vibrio phage JSF11,Viruses; unclassified bacterial viruses,173.0
KY883640.1,Vibrio phage JSF17,Viruses; unclassified bacterial viruses,174.0
KY883639.1,Vibrio phage JSF14,Viruses; unclassified bacterial viruses,174.0
KY883638.1,Vibrio phage JSF13,Viruses; unclassified bacterial viruses,174.0
KY883637.1,Vibrio phage JSF2,Viruses; unclassified bacterial viruses,174.0
KY883636.1,Vibrio phage JSF1,Viruses; unclassified bacterial viruses,174.0
KY883635.1,Vibrio phage JSF6,Viruses; unclassified bacterial viruses,174.0
KY883634.1,Vibrio phage JSF5,Viruses; unclassified bacterial viruses,174.0
MF574151.1,Vibrio phage JSF25,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified Autographivirinae",173.0
MF807953.1,Escherichia phage Ayreon,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdavirus; unclassified Lambda-like viruses",370.0
KY996523.1,Clostridium phage CPS1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",897.0
KC262634.1,Pseudomonas virus H66,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",21.0
MF919527.1,Mycobacterium phage Phox,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",60.0
MF919513.1,Mycobacterium phage Koguma,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",60.0
MF919499.1,Mycobacterium phage Daffodil,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",60.0
MF919494.1,Mycobacterium phage BeanWater,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",60.0
MF996376.1,Escherichia phage SRT8,Viruses; unclassified bacterial viruses,109.0
MF975721.1,Pseudomonas phage VW-6B,Viruses; unclassified bacterial viruses,95.0
MF975720.1,Pseudomonas phage VW-6S,Viruses; unclassified bacterial viruses,118.0
MF957259.1,Salmonella phage Melville,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; unclassified Tevenvirinae",83.0
MG197996.1,Escherichia phage APC_JM3.2,Viruses; unclassified bacterial viruses,82.0
MF974178.1,Pseudomonas phage YS35,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",108.0
KX011028.1,Staphylococcus phage pSco-10,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",55.0
KX669227.4,Escherichia phage ZG49,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",172.0
MF663761.1,Klebsiella phage vB_KpnM_KpV79,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae",219.0
MF663786.1,Bordetella phage vB_BbrM_PHB04,Viruses; unclassified bacterial viruses,248.0
NC_003157.5,Temperate phage phiNIH1.1,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",145.0
NC_002628.3,Methanothermobacter phage psiM100,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",896.0
NC_002484.2,Pseudomonas virus D3,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; D3virus",405.0
NC_027988.2,Citrobacter phage CVT22,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",1238.0
NC_026610.2,Vibrio phage VpKK5,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae",193.0
NC_024142.2,Escherichia phage Bp4,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; G7cvirus",81.0
MF278336.1,Alteromonas virus vB_AspP-H4/4,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",454.0
NC_027365.1,Mycobacterium virus Fionnbarth,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Tm4virus",400.0
JN831653.1,Mycobacterium virus Fionnbarth,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Tm4virus",400.0
KY295894.1,Escherichia phage vB_EcoP_F,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",172.0
KY295899.1,Escherichia phage vB_EcoP_R,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",51.0
KY295897.1,Escherichia phage vB_EcoP_K,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",51.0
KY295893.1,Escherichia phage vB_EcoP_D,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",51.0
KY295892.1,Escherichia phage vB_EcoP_C,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",51.0
KY295891.1,Escherichia phage vB_EcoP_B,"Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae",51.0
